id,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,year,classLabel
<17780648.1075858643864.JavaMail.evans@thyme>,0.3143581152,0.0,0.2423939705,0.0,0.1780908853,0.0,0.0,0.0,0.1351843327,0.1133034676,2001,10
<13777976.1075858631538.JavaMail.evans@thyme>,0.1620349437,0.0,0.107921876,0.033400297200000005,0.0967679769,0.0139292823,0.2350547314,0.046625163399999996,0.1895795614,0.1135747284,2001,10
<14688686.1075858637806.JavaMail.evans@thyme>,0.2260168046,0.0,0.2756310999,0.0,0.1653643698,0.0115053272,0.0,0.0730760172,0.1292006373,0.1161437333,2001,10
<13336048.1075858634860.JavaMail.evans@thyme>,0.0728625655,0.0423764661,0.042739883099999994,0.0127454633,0.084787868,0.0,0.1124276817,0.021171649900000002,0.4866522551,0.1180323809,2001,10
<13541306.1075858636714.JavaMail.evans@thyme>,0.09550932050000001,0.0714211538,0.3041834831,0.0,0.0378305987,0.0175054017,0.09424296019999999,0.034893427000000005,0.22212271390000002,0.12107660619999999,2001,10
<8268911.1075858645425.JavaMail.evans@thyme>,0.1317400187,0.029163844900000006,0.12790761890000002,0.049659933899999995,0.0580255054,0.1405971199,0.2459941655,0.0247472413,0.0703307241,0.12183377890000001,2001,10
<8485757.1075858635469.JavaMail.evans@thyme>,0.2240664661,0.0441814363,0.07563154400000001,0.0,0.111224331,0.0330783091,0.1591053009,0.0924462974,0.1356863081,0.1241734847,2001,10
<30920890.1075858633199.JavaMail.evans@thyme>,0.120042704,0.0849394873,0.0273678284,0.0,0.06893024589999999,0.0165676475,0.13482517,0.034523695699999996,0.3804114163,0.1248701215,2001,10
<22346407.1075858644416.JavaMail.evans@thyme>,0.2123510093,0.0,0.1906535327,0.0,0.09427695720000001,0.016103118700000002,0.10732063650000001,0.1061042249,0.1424002945,0.1292632222,2001,10
<17457102.1075858635876.JavaMail.evans@thyme>,0.2971780002,0.0729546547,0.11681693789999999,0.0,0.16346888240000002,0.0178518388,0.0,0.0847766325,0.1114261001,0.132894814,2001,10
<5092291.1075858644394.JavaMail.evans@thyme>,0.1998416185,0.0,0.19005426760000002,0.0,0.1113070622,0.0163104404,0.11431411650000001,0.0750366449,0.1578954905,0.1334542334,2001,10
<30296048.1075855687322.JavaMail.evans@thyme>,0.2902364135,0.057311277800000004,0.0496030226,0.0,0.1776013821,0.013194201499999999,0.0687491521,0.0489125438,0.1499883533,0.13776119050000002,2000,10
<32925685.1075855676912.JavaMail.evans@thyme>,0.2902365625,0.057311292699999995,0.0496030413,0.0,0.1776014715,0.0131942006,0.06874931599999999,0.0489109233,0.14998853210000002,0.137761265,2000,10
<5570191.1075855667444.JavaMail.evans@thyme>,0.29023671149999997,0.0573113076,0.0496030562,0.0,0.17760156100000002,0.0131942052,0.068749465,0.0489096604,0.1499886215,0.13776129480000002,2000,10
<6254563.1075858632387.JavaMail.evans@thyme>,0.169750765,0.040077872599999995,0.1688260436,0.0103640342,0.08566168699999999,0.0366351195,0.2138521373,0.0734340996,0.060182396299999996,0.1412158608,2001,10
<11220298.1075855667530.JavaMail.evans@thyme>,0.0,0.10280356560000001,0.0,0.0,0.2300460339,0.0,0.2036095858,0.0,0.2979955971,0.1447076797,2000,10
<19304362.1075855676844.JavaMail.evans@thyme>,0.0,0.10279955710000001,0.0,0.0,0.23004673420000002,0.0,0.2036072165,0.0,0.297766,0.144942984,2000,10
<23615201.1075855687408.JavaMail.evans@thyme>,0.0,0.10278072210000001,0.0,0.0,0.2300376743,0.0,0.2035691142,0.0,0.2976954281,0.14507956800000002,2000,10
<21029488.1075858631514.JavaMail.evans@thyme>,0.20170271399999998,0.0,0.06621176,0.0447767675,0.2517671287,0.0,0.0,0.0,0.2751882076,0.1474457681,2001,10
<25449858.1075855667859.JavaMail.evans@thyme>,0.016674947,0.016666796100000002,0.016668183700000002,0.0166666675,0.0166666675,0.0166675579,0.0166681278,0.1833322197,0.5150933862,0.18489545579999997,2000,10
<17610321.1075855687735.JavaMail.evans@thyme>,0.016676565600000002,0.0166667979,0.0166681875,0.0166666675,0.0166666675,0.0166675579,0.0166681316,0.1833322346,0.5150901675,0.1848970056,2000,10
<31041699.1075858636662.JavaMail.evans@thyme>,0.1316813082,0.0270707998,0.07264432309999999,0.0,0.1061050147,0.0309425555,0.1374143809,0.09030539539999999,0.1974787861,0.20583380760000008,2001,10
<12538362.1075858630941.JavaMail.evans@thyme>,0.1787742674,0.09230325369999999,0.0190889742,0.0,0.1082557365,0.0273192618,0.0910042375,0.0,0.2698293626,0.2110436261,2001,10
<28586727.1075858634033.JavaMail.evans@thyme>,0.1324294358,0.026427134900000003,0.06915367389999999,0.0,0.09696268289999999,0.0219851509,0.1557171345,0.09384984519999999,0.1881569177,0.2146768868,2001,10
<1009399.1075858635734.JavaMail.evans@thyme>,0.12483935060000001,0.029271693900000006,0.076208964,0.0,0.0873080567,0.0330945104,0.148598969,0.09394443779999999,0.1894551814,0.216729328,2001,10
<7581112.1075858633037.JavaMail.evans@thyme>,0.1139693633,0.0278423354,0.053487826100000004,0.0,0.0972704217,0.0216635242,0.1735735238,0.0925678909,0.19935613870000002,0.2196152657,2001,10
<3868098.1075858635162.JavaMail.evans@thyme>,0.12031286210000001,0.0302940775,0.0791908726,0.0,0.0851756409,0.034484989900000006,0.1490312368,0.0913644508,0.18875333670000002,0.2208210528,2001,10
<13486797.1075855667594.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.0,0.0,0.35808721179999997,0.20667730269999998,0.173469916,0.22176177800000002,2000,10
<20641191.1075855687472.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.0,0.0,0.3580903411,0.20667730269999998,0.1734485179,0.22178019579999997,2000,10
<7232603.1075858635004.JavaMail.evans@thyme>,0.1206307262,0.0160116851,0.0837228596,0.0,0.1086897478,0.0321060754,0.1380073875,0.0862151906,0.1894726455,0.2245554477,2001,10
<3428312.1075858632973.JavaMail.evans@thyme>,0.39245691899999996,0.0,0.07822798190000001,0.0,0.0944310725,0.0,0.1648520976,0.0,0.0395555086,0.22459322210000002,2001,10
<17409968.1075858637784.JavaMail.evans@thyme>,0.21747846899999998,0.17817777399999998,0.2132488638,0.0,0.0899288952,0.0,0.0,0.0660919026,0.0,0.2259815186,2001,10
<32834965.1075858643952.JavaMail.evans@thyme>,0.1479963064,0.0,0.0,0.0,0.0393139012,0.060375098099999996,0.2868478894,0.0,0.2142084688,0.2383530736,2001,10
<29022461.1075858637022.JavaMail.evans@thyme>,0.104339309,0.058434221900000013,0.0896203071,0.0,0.133935377,0.035171736,0.0,0.0821272358,0.25289225579999997,0.24040152129999998,2001,10
<22614930.1075858636884.JavaMail.evans@thyme>,0.1522437781,0.0138916457,0.0353456438,0.0,0.1184670255,0.0177891944,0.1819465309,0.055070597699999994,0.1539563984,0.2710181177,2001,10
<5877295.1075858634521.JavaMail.evans@thyme>,0.15613901619999998,0.0,0.0376124457,0.0,0.11495877800000001,0.0120926891,0.1725350767,0.053106531500000005,0.16300898789999999,0.28144630789999997,2001,10
<202204.1075858643695.JavaMail.evans@thyme>,0.0,0.0,0.2133845389,0.0,0.0,0.0,0.2515505254,0.0,0.2010495365,0.2878564894,2001,10
<12246129.1075858645002.JavaMail.evans@thyme>,0.1813584566,0.042235720899999996,0.07171943780000001,0.0,0.0559101962,0.0189391766,0.14004926380000002,0.051070258,0.1476986408,0.2905136943,2001,10
<17171366.1075858636593.JavaMail.evans@thyme>,0.1301948875,0.0180522744,0.0341798514,0.0,0.11626075949999999,0.0,0.1688344628,0.0608849972,0.1650649011,0.2933459878,2001,10
<24734819.1075858644935.JavaMail.evans@thyme>,0.1547147185,0.0138563653,0.0480637439,0.0,0.0999190882,0.023970995099999996,0.13373486699999998,0.0519709811,0.1752763838,0.29816597699999997,2001,10
<20179025.1075858631238.JavaMail.evans@thyme>,0.1579714268,0.0242050868,0.0519239381,0.0,0.07515544440000001,0.0197833776,0.12958961730000002,0.0447349399,0.1903118491,0.3059305847,2001,10
<18662713.1075858634453.JavaMail.evans@thyme>,0.1652292907,0.0295882206,0.05788555,0.0,0.0957264751,0.0,0.1029853895,0.0556356646,0.14257268609999998,0.3425770104,2001,10
<13603195.1075858634098.JavaMail.evans@thyme>,0.10948073119999999,0.0,0.06881377849999999,0.0,0.09295903890000001,0.0,0.1497848332,0.060736123499999996,0.1393448263,0.3666332364,2001,10
<13505866.1075863688222.JavaMail.evans@thyme>,0.1338668913,0.0,0.0,0.0,0.18950650100000002,0.0,0.0,0.0,0.23941192030000005,0.4019057453,2000,10
<11264387.1075863688055.JavaMail.evans@thyme>,0.1338668466,0.0,0.0,0.0,0.1895053387,0.0,0.0,0.0,0.2394068986,0.401912421,2000,10
<14486500.1075863687839.JavaMail.evans@thyme>,0.1338670403,0.0,0.0,0.0,0.18950545789999998,0.0,0.0,0.0,0.2393963784,0.4019226134,2000,10
<5452401.1075858631361.JavaMail.evans@thyme>,0.2802689075,0.016669346,0.0166672971,0.1869366318,0.016667371599999998,0.0166666675,0.0166720431,0.0166667569,0.0166756976,0.41610923409999995,2001,10
<25851542.1075855686544.JavaMail.evans@thyme>,0.21406860649999998,0.0,0.0,0.0,0.18051736059999998,0.0,0.0913891345,0.031885232799999996,0.46931624409999995,0.0,2000,11
<517670.1075855686695.JavaMail.evans@thyme>,0.4213770926,0.0108890468,0.0588942692,0.0,0.3857766092,0.0,0.0429301709,0.0,0.0767129585,0.0,2000,11
<9890734.1075855686716.JavaMail.evans@thyme>,0.4213742316,0.010888972299999999,0.0588922426,0.0,0.3857786059,0.0,0.042937085,0.0,0.0767090172,0.0,2000,11
<32606382.1075855686844.JavaMail.evans@thyme>,0.38878279920000003,0.0123244915,0.0652097836,0.0,0.4028995633,0.0,0.046222783600000004,0.0,0.08063773070000001,0.0,2000,11
<4495124.1075855686866.JavaMail.evans@thyme>,0.193998903,0.2481123954,0.0507879071,0.0,0.1237019375,0.05967342110000001,0.16470721359999999,0.08464466039999999,0.0725551918,0.0,2000,11
<26920113.1075855686909.JavaMail.evans@thyme>,0.3551263511,0.0,0.0578391179,0.0,0.0,0.0,0.22054290769999998,0.22363846,0.1300289929,0.0,2000,11
<31937997.1075855686930.JavaMail.evans@thyme>,0.0,0.0,0.1165045723,0.0,0.1927568465,0.0,0.6270859241,0.0,0.0,0.0,2000,11
<29528303.1075855666657.JavaMail.evans@thyme>,0.2140618116,0.0,0.0,0.0,0.1805142462,0.0,0.091391094,0.0318842456,0.4693251252,0.0,2000,11
<9693952.1075855666807.JavaMail.evans@thyme>,0.4213697016,0.010888895,0.0588897467,0.0,0.38577947020000003,0.0,0.0429444425,0.0,0.0767078772,0.0,2000,11
<19496059.1075855666829.JavaMail.evans@thyme>,0.4213765264,0.0108889947,0.0588936098,0.0,0.3857782185,0.0,0.0429332778,0.0,0.07670948650000001,0.0,2000,11
<8600603.1075855666957.JavaMail.evans@thyme>,0.3887753785,0.012324359299999999,0.0652057081,0.0,0.40290015939999996,0.0,0.046233925999999995,0.0,0.0806376338,0.0,2000,11
<31404993.1075855666979.JavaMail.evans@thyme>,0.19399608670000001,0.2481124252,0.050788134299999996,0.0,0.1237006336,0.059675958,0.1646975577,0.08464555439999999,0.0725652277,0.0,2000,11
<11654172.1075855667032.JavaMail.evans@thyme>,0.3551204205,0.0,0.057791184599999997,0.0,0.0,0.0,0.2205458879,0.2236481905,0.1300702095,0.0,2000,11
<14450624.1075855667054.JavaMail.evans@thyme>,0.0,0.0,0.1165255532,0.0,0.1926181763,0.0,0.6272035837,0.0,0.0,0.0,2000,11
<18680340.1075862160893.JavaMail.evans@thyme>,0.2416221201,0.0,0.0727948919,0.0,0.2634653449,0.0,0.1164561957,0.130163312,0.163014248,0.0,2001,11
<16268769.1075862161443.JavaMail.evans@thyme>,0.3628536463000001,0.0,0.052271001,0.0,0.17821542920000005,0.0714403689,0.0823782012,0.0,0.238025099,0.0,2001,11
<25917734.1075862161891.JavaMail.evans@thyme>,0.57433182,0.0,0.1866299659,0.0,0.1978536695,0.0,0.0,0.0,0.0,0.0,2001,11
<6363818.1075862162244.JavaMail.evans@thyme>,0.2374912053,0.0,0.1173276752,0.0,0.1079118103,0.0,0.1034913808,0.0,0.4246852994,0.0,2001,11
<9912320.1075862162476.JavaMail.evans@thyme>,0.16949838399999995,0.055024758,0.3121039867,0.0,0.0944999084,0.0511173718,0.07798201589999999,0.17663241920000006,0.058792926399999994,0.0,2001,11
<23806998.1075862163052.JavaMail.evans@thyme>,0.1293302327,0.1307516843,0.0,0.0266479533,0.21278709170000001,0.0,0.34002867340000004,0.0645442456,0.0873359442,0.0,2001,11
<11575304.1075862163667.JavaMail.evans@thyme>,0.160036549,0.045676861,0.0292899348,0.0,0.1599761695,0.0,0.0751487166,0.11005038019999999,0.4089033008,0.0,2001,11
<31096578.1075862163689.JavaMail.evans@thyme>,0.5743259192,0.0,0.18663299079999998,0.0,0.1978565753,0.0,0.0,0.0,0.0,0.0,2001,11
<19613227.1075862163735.JavaMail.evans@thyme>,0.2188103646,0.0847437382,0.0,0.0,0.0284759421,0.0,0.119693853,0.10445774349999999,0.4359734058,0.0,2001,11
<2501591.1075862164099.JavaMail.evans@thyme>,0.31052687760000003,0.0865528807,0.2102090418,0.0,0.06380990889999999,0.0,0.0,0.0,0.3199709058,0.0,2001,11
<15326981.1075855677154.JavaMail.evans@thyme>,0.3551161289,0.0,0.0578722209,0.0,0.0,0.0,0.22053393719999997,0.22363159059999999,0.1300220191,0.0,2000,11
<3408190.1075855677198.JavaMail.evans@thyme>,0.19400057199999998,0.2481122166,0.050787888499999996,0.0,0.1237018034,0.059672758,0.1647052467,0.084644869,0.0725562647,0.0,2000,11
<4551388.1075855677284.JavaMail.evans@thyme>,0.42138859630000003,0.010889234,0.0589007661,0.0,0.3857741058,0.0,0.042910981900000006,0.0,0.0767164379,0.0,2000,11
<24640754.1075855677306.JavaMail.evans@thyme>,0.4213679433,0.0108889351,0.0588896833,0.0,0.38577628140000003,0.0,0.042942062,0.0,0.076715216,0.0,2000,11
<31944468.1075855677393.JavaMail.evans@thyme>,0.21407276390000002,0.0,0.0,0.0,0.1805164367,0.0,0.09137634929999999,0.0318854116,0.4693256319,0.0,2000,11
<31788530.1075862165983.JavaMail.evans@thyme>,0.37766456600000003,0.1302319467,0.19220215079999997,0.0,0.0,0.0,0.0,0.0,0.2848958373,0.0,2001,11
<23221832.1075862166078.JavaMail.evans@thyme>,0.19095648829999998,0.0828867406,0.1925286204,0.0,0.0393626131,0.0,0.0,0.18404351170000002,0.2968851924,0.0,2001,11
<16804123.1075863149669.JavaMail.evans@thyme>,0.3105275035,0.086553216,0.2102094591,0.0,0.0638099983,0.0,0.0,0.0,0.3199694455,0.0,2001,11
<32797781.1075863149691.JavaMail.evans@thyme>,0.218806535,0.0847438276,0.0,0.0,0.0284760166,0.0,0.1196658909,0.10446049269999999,0.4360022545,0.0,2001,11
<1708123.1075862162689.JavaMail.evans@thyme>,0.19813796879999998,0.011112138600000002,0.0111111896,0.011111111399999998,0.1490984261,0.011112563300000001,0.011113201299999998,0.0111114215,0.5749795436999999,0.011112418,2001,11
<1988015.1075862161869.JavaMail.evans@thyme>,0.1247501001,0.0360917561,0.0401218757,0.0,0.14859884980000002,0.010516976,0.1058550328,0.0923055485,0.42869645359999997,0.012771821599999999,2001,11
<12779248.1075855666764.JavaMail.evans@thyme>,0.0142916422,0.18597193059999997,0.0142858746,0.014285774,0.014287523,0.0142863942,0.0142924851,0.0142857488,0.6997264623999999,0.0142861679,2000,11
<11672870.1075855686651.JavaMail.evans@thyme>,0.014291617099999999,0.1859751046,0.0142858755,0.0142857749,0.0142875239,0.0142863952,0.014292486,0.0142857498,0.6997233033,0.014286168899999997,2000,11
<17606686.1075855686820.JavaMail.evans@thyme>,0.5903167129,0.0142910024,0.0142872566,0.014286166999999999,0.0142894024,0.0142857134,0.0142916562,0.014287656200000004,0.295375675,0.0142887151,2000,11
<32696467.1075855666935.JavaMail.evans@thyme>,0.5903042555,0.0142910043,0.0142872585,0.014286168899999997,0.0142894052,0.0142857153,0.0142916581,0.014287658,0.2953881323,0.0142887169,2000,11
<13435721.1075862161981.JavaMail.evans@thyme>,0.190186128,0.1254672706,0.1316605061,0.012973531100000001,0.1384444684,0.018274283,0.0470939204,0.11962939800000001,0.19591310620000002,0.0203573816,2001,11
<27668131.1075862160798.JavaMail.evans@thyme>,0.10890544210000001,0.025546995899999998,0.0332469717,0.0,0.2093386799,0.021421268599999998,0.06079017,0.1079132184,0.410217911,0.0223159529,2001,11
<5272543.1075855677371.JavaMail.evans@thyme>,0.5323966742,0.056132405999999996,0.0278982967,0.0209526084,0.1561270356,0.0,0.0,0.0973039344,0.0806358382,0.0248484463,2000,11
<24093402.1075855686565.JavaMail.evans@thyme>,0.5323970318,0.056137394199999996,0.027898527700000002,0.0209525749,0.15612564980000002,0.0,0.0,0.0973056033,0.0806299523,0.024848474199999998,2000,11
<12154178.1075855666678.JavaMail.evans@thyme>,0.5323970914,0.0561377667,0.0278985463,0.0209525749,0.15612554550000002,0.0,0.0,0.09730573740000001,0.08062949030000001,0.024848474199999998,2000,11
<13718428.1075862161143.JavaMail.evans@thyme>,0.16921430829999998,0.06092216070000001,0.0478544272,0.0,0.1566170305,0.0,0.0806277022,0.09638852630000001,0.3545600176,0.024976043,2001,11
<1855113.1075862161082.JavaMail.evans@thyme>,0.0250020996,0.0250000004,0.3246033788,0.0250000004,0.2022484243,0.0250000004,0.025003334500000002,0.025004498700000002,0.29813829059999997,0.0250000004,2001,11
<29285102.1075863149530.JavaMail.evans@thyme>,0.3551588058,0.088362582,0.12722054119999998,0.0405077487,0.1356820017,0.0,0.0457754768,0.0699876323,0.10933664439999999,0.026805596400000003,2001,11
<770209.1075862163959.JavaMail.evans@thyme>,0.3551668525,0.0883608535,0.12723559140000001,0.0405086428,0.13568183779999998,0.0,0.0457350276,0.0699942186,0.1093443036,0.026809636499999998,2001,11
<33479724.1075862162329.JavaMail.evans@thyme>,0.1663483828,0.0588730127,0.0216467734,0.011118669099999999,0.1380064636,0.0,0.1091132611,0.0963074416,0.36308205130000004,0.027396513100000002,2001,11
<31398378.1075862161845.JavaMail.evans@thyme>,0.0898355469,0.0344894677,0.036495395,0.0,0.17900836469999998,0.011875963799999998,0.1110343933,0.099447757,0.4077485204,0.0297677871,2001,11
<4034720.1075855677220.JavaMail.evans@thyme>,0.4834027588000001,0.0355900675,0.0538973883,0.022156911,0.17186936739999994,0.0,0.10086454449999999,0.0,0.098189801,0.0301818084,2000,11
<7135281.1075855666914.JavaMail.evans@thyme>,0.48340171579999996,0.0355906077,0.0538761392,0.02215687,0.1718679667,0.0,0.1008834317,0.0,0.09819064289999999,0.030185245,2000,11
<2578471.1075855686799.JavaMail.evans@thyme>,0.483401984,0.0355909616,0.053844288,0.0221568178,0.1718649566,0.0,0.100904502,0.0,0.09819857779999999,0.030190534900000007,2000,11
<21124513.1075862163356.JavaMail.evans@thyme>,0.4401454628,0.09905075279999999,0.1332267523,0.0186225288,0.055625077300000006,0.0,0.073833324,0.0870455876,0.0617198683,0.0303121898,2001,11
<9773029.1075862162221.JavaMail.evans@thyme>,0.31186816100000003,0.1953233629,0.0,0.0,0.033178255,0.0,0.25283131,0.126762569,0.042868115,0.030348997599999997,2001,11
<1722989.1075862163783.JavaMail.evans@thyme>,0.311847955,0.19531823690000005,0.0,0.0,0.0331754498,0.0,0.2528601885,0.12676621970000002,0.042856205300000005,0.0303564649,2001,11
<15657814.1075862162099.JavaMail.evans@thyme>,0.3118473291,0.19531741739999997,0.0,0.0,0.033174708500000004,0.0,0.25286069510000003,0.1267663985,0.042855974299999995,0.0303582307,2001,11
<30188997.1075862162454.JavaMail.evans@thyme>,0.3118465543,0.195317328,0.0,0.0,0.0331746973,0.0,0.25286188719999997,0.1267665476,0.0428554341,0.0303583015,2001,11
<31247150.1075862161029.JavaMail.evans@thyme>,0.31186640260000004,0.1953188777,0.0,0.0,0.0331741013,0.0,0.2528309524,0.12676320970000002,0.0428683572,0.030358858399999997,2001,11
<14859009.1075862166148.JavaMail.evans@thyme>,0.31185066699999997,0.1953171343,0.0,0.0,0.0331741311,0.0,0.25285509230000003,0.1267658025,0.0428584553,0.0303594545,2001,11
<3295318.1075862162814.JavaMail.evans@thyme>,0.31187176699999997,0.19531793890000002,0.0,0.0,0.0331726111,0.0,0.2528218329,0.1267626435,0.0428717956,0.030362153399999998,2001,11
<5815374.1075862161668.JavaMail.evans@thyme>,0.3118562102,0.1953153014,0.0,0.0,0.0331717767,0.0,0.2528448403,0.1267650276,0.042862825099999995,0.0303647816,2001,11
<5139713.1075855686972.JavaMail.evans@thyme>,0.0333333351,0.0333333351,0.0333360657,0.0333333351,0.3666648865,0.3666540682,0.0333438888,0.0333333351,0.0333343744,0.0333333351,2000,11
<22565759.1075855667097.JavaMail.evans@thyme>,0.0333333351,0.0333333351,0.0333360657,0.0333333351,0.36666491630000003,0.3666537106,0.0333442502,0.0333333351,0.0333343782,0.0333333351,2000,11
<25658139.1075862162585.JavaMail.evans@thyme>,0.20725603399999998,0.0715021119,0.12681125099999999,0.0,0.1123138741,0.0,0.2058045268,0.0463256873,0.1951496452,0.0342570804,2001,11
<15952425.1075862160965.JavaMail.evans@thyme>,0.1740648597,0.0606103539,0.0421804562,0.0,0.1687749922,0.013159921399999998,0.1124563217,0.11083020269999999,0.2784594595,0.0385015383,2001,11
<9336358.1075862162077.JavaMail.evans@thyme>,0.1706537455,0.038286700800000004,0.048135396100000005,0.0,0.1570421308,0.0573647171,0.11121454089999999,0.1287177056,0.2463061064,0.0416975506,2001,11
<19609457.1075862162837.JavaMail.evans@thyme>,0.1295429319,0.058531329000000014,0.1108346283,0.028066858599999998,0.17132622,0.0255750977,0.0355818979,0.12488595400000001,0.273377955,0.0422771759,2001,11
<23974451.1075862162769.JavaMail.evans@thyme>,0.1174171418,0.0322603062,0.036646302799999995,0.0,0.15687870980000002,0.0159668401,0.0333307385,0.1056664959,0.4591205418,0.0424272008,2001,11
<10678572.1075862162561.JavaMail.evans@thyme>,0.5043208599,0.0766167715,0.0,0.0,0.1007940024,0.0,0.1051720083,0.1075791717,0.0543277338,0.0426176786,2001,11
<32442766.1075862161302.JavaMail.evans@thyme>,0.24755486850000002,0.15196968619999998,0.0790519491,0.0112133073,0.08614061029999999,0.0,0.11004294460000001,0.09084290269999999,0.1724210531,0.0442367196,2001,11
<29569384.1075862163142.JavaMail.evans@thyme>,0.3610602021,0.0,0.0,0.0,0.2388210297,0.0,0.1221992299,0.0,0.2257965207,0.044308699699999995,2001,11
<23255281.1075862162887.JavaMail.evans@thyme>,0.123032473,0.09569554029999999,0.1226597056,0.021628933,0.1315145046,0.0346461125,0.1406163722,0.0961249545,0.1894248128,0.0446566232,2001,11
<9348302.1075862163619.JavaMail.evans@thyme>,0.1604354382,0.09862846880000001,0.0414693058,0.0,0.1446108818,0.0211494621,0.1349292845,0.09684814509999999,0.2534929812,0.04787717389999999,2001,11
<21175494.1075862163075.JavaMail.evans@thyme>,0.5972919464,0.0,0.1147311851,0.0,0.0,0.0,0.0,0.0803428441,0.1529776752,0.0508386455,2001,11
<12666181.1075862163007.JavaMail.evans@thyme>,0.1883458197,0.18685065210000001,0.071763508,0.0,0.0,0.0,0.2802719474,0.1440354437,0.0703149959,0.0518952832,2001,11
<11838146.1075862161566.JavaMail.evans@thyme>,0.3535397053,0.045138180300000004,0.07480636980000001,0.0,0.0820194781,0.019316256,0.09155621380000001,0.0992015749,0.17464210089999999,0.0539907105,2001,11
<16163432.1075862166007.JavaMail.evans@thyme>,0.4733096659,0.0939377621,0.0912374407,0.0,0.1720335782,0.0,0.0,0.0,0.1020104662,0.0541359037,2001,11
<26558429.1075862163836.JavaMail.evans@thyme>,0.2220120132,0.07188139860000001,0.1532379985,0.0,0.0715710893,0.0,0.113194868,0.104001902,0.2084417045,0.0553298816,2001,11
<12507729.1075862161232.JavaMail.evans@thyme>,0.2996183932,0.05391417440000002,0.1014421135,0.0,0.08315835889999999,0.0298016053,0.1529208571,0.0653020889,0.14164562519999999,0.0665909946,2001,11
<7232469.1075862163190.JavaMail.evans@thyme>,0.2840080261,0.048339575499999995,0.11799553039999999,0.016533697,0.0642109215,0.0376920067,0.1437582225,0.0506872013,0.1699000001,0.0668748021,2001,11
<29750166.1075862162145.JavaMail.evans@thyme>,0.1417140365,0.1489195675,0.0680971891,0.0337173901,0.10923244800000001,0.011292898999999999,0.019153714199999998,0.0,0.3995393813000001,0.0673807338,2001,11
<18495386.1075862163309.JavaMail.evans@thyme>,0.2343306839,0.0861151889,0.1119732708,0.035879209599999996,0.1121009067,0.0,0.060921199599999996,0.0798790157,0.2018653005,0.0687063709,2001,11
<31421020.1075862161937.JavaMail.evans@thyme>,0.1796794385,0.1828043312,0.0721417293,0.0281512327,0.1336644739,0.0110030361,0.0883199945,0.0,0.2346488386,0.0689200163,2001,11
<25488440.1075862163573.JavaMail.evans@thyme>,0.2639852166,0.0565415584,0.1289649159,0.0,0.0799597204,0.0257340297,0.16950739920000002,0.0268713143,0.17064535620000001,0.0705223829,2001,11
<6726055.1075862162306.JavaMail.evans@thyme>,0.1820339262,0.08685342970000001,0.0339081325,0.010202786,0.1504510343,0.010936470700000001,0.171857655,0.0564749502,0.22632935640000001,0.0709523112,2001,11
<28340245.1075862163596.JavaMail.evans@thyme>,0.36311882729999995,0.087976709,0.0889756903,0.0,0.16873580219999998,0.0132434871,0.0,0.0659131184,0.1389922649,0.0710828677,2001,11
<24884773.1075862160943.JavaMail.evans@thyme>,0.2107890546,0.060202211100000014,0.0913590044,0.0140576577,0.1545878202,0.0,0.1027709916,0.0815636963,0.2059149891,0.0712384284,2001,11
<18725158.1075862162266.JavaMail.evans@thyme>,0.0810957402,0.0856691226,0.039522912400000006,0.0,0.046346116799999997,0.0,0.1156823635,0.0323484093,0.5072218775999999,0.072484687,2001,11
<17733064.1075862166101.JavaMail.evans@thyme>,0.34624314310000004,0.0995350108,0.056866433499999994,0.0,0.11139520259999999,0.021455742400000002,0.0623186342,0.0993338376,0.11958467960000001,0.07369904969999999,2001,11
<11187558.1075862163029.JavaMail.evans@thyme>,0.1882422119,0.1671626568,0.0696100518,0.0,0.0,0.0,0.2758053243,0.1452056021,0.07206684349999999,0.075239338,2001,11
<768737.1075862163758.JavaMail.evans@thyme>,0.2930556834,0.010676780700000001,0.0407429114,0.0,0.11189531529999999,0.0,0.1494452953,0.023227101200000003,0.29272437100000004,0.07688099150000001,2001,11
<13304781.1075862165910.JavaMail.evans@thyme>,0.25052222609999997,0.0655280054,0.1176914349,0.0,0.0388757475,0.0,0.0657140464,0.0815179422,0.2929568291,0.0790155977,2001,11
<26175277.1075863149462.JavaMail.evans@thyme>,0.20766735079999998,0.0783492401,0.11164165289999999,0.0,0.0981347114,0.0173805822,0.1771523952,0.04475877809999999,0.1792308986,0.080220364,2001,11
<26448449.1075862163983.JavaMail.evans@thyme>,0.20766760410000001,0.0783488899,0.1116400957,0.0,0.0981353447,0.017380630600000002,0.177153796,0.0447567366,0.1792301834,0.0802219212,2001,11
<8354239.1075855677328.JavaMail.evans@thyme>,0.3030118942,0.10391377660000001,0.0219342019,0.0,0.15102589130000002,0.0397560857,0.0773458928,0.0814337879,0.1384163648,0.08226118240000001,2000,11
<32466940.1075855666786.JavaMail.evans@thyme>,0.30301347370000004,0.1039112657,0.021937739100000003,0.0,0.1510264575,0.039755899500000004,0.0773410574,0.0814336315,0.1384176612,0.0822618529,2000,11
<26724587.1075855686673.JavaMail.evans@thyme>,0.3030152619,0.10391035679999999,0.0219396837,0.0,0.1510268301,0.0397556834,0.07733538,0.0814339295,0.13841940460000002,0.08226250110000001,2000,11
